SOUNDS/zh-CN-f/SYSTEM;0055.wav;55;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0056.wav;56;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0057.wav;57;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0058.wav;58;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0059.wav;59;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0060.wav;60;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0061.wav;61;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0062.wav;62;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0063.wav;63;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0064.wav;64;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0065.wav;65;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0066.wav;66;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0067.wav;67;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0068.wav;68;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0069.wav;69;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0070.wav;70;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0071.wav;71;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0072.wav;72;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0073.wav;73;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0074.wav;74;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0075.wav;75;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0076.wav;76;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0077.wav;77;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0078.wav;78;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0079.wav;79;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0080.wav;80;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0081.wav;81;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0082.wav;82;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0083.wav;83;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0084.wav;84;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0085.wav;85;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0086.wav;86;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0087.wav;87;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0088.wav;88;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0089.wav;89;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0090.wav;90;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0091.wav;91;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0092.wav;92;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0093.wav;93;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0094.wav;94;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0095.wav;95;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0096.wav;96;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0097.wav;97;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0098.wav;98;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0099.wav;99;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0100.wav;100;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0101.wav;200;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0102.wav;300;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0103.wav;400;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0104.wav;500;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0105.wav;600;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0106.wav;700;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0107.wav;800;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0108.wav;900;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0109.wav;千;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0110.wav;和;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0111.wav;负;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0112.wav;点;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;volt0.wav;伏;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;volt1.wav;伏;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;amp0.wav;安;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;amp1.wav;安;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mamp0.wav;毫安;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mamp1.wav;毫安;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;knot0.wav;结;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;knot1.wav;结;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mps0.wav;米每秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mps1.wav;米每秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;fps0.wav;英尺每秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;fps1.wav;英尺每秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;kph0.wav;公里每小时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;kph1.wav;公里每小时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mph0.wav;英里每小时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mph1.wav;英里每小时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;meter0.wav;米;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;meter1.wav;米;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;foot0.wav;英尺;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;foot1.wav;英尺;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;celsius0.wav;摄氏度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;celsius1.wav;摄氏度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;fahr0.wav;华氏度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;fahr1.wav;华氏度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;percent0.wav;百分比;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;percent1.wav;百分比;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mamph0.wav;毫安时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mamph1.wav;毫安时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;watt0.wav;瓦;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;watt1.wav;瓦;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mwatt0.wav;毫瓦;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mwatt1.wav;毫瓦;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;db0.wav;DB;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;db1.wav;DB;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rpm0.wav;转速;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rpm1.wav;转速;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;g0.wav;克;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;g1.wav;克;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;degree0.wav;度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;degree1.wav;度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rad0.wav;弧度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rad1.wav;弧度;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;ml0.wav;毫升;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;ml1.wav;毫升;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;founce0.wav;盎司;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;founce1.wav;盎司;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mlpm0.wav;毫升每分钟;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mlpm1.wav;毫升每分钟;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;hertz0.wav;赫兹;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;hertz1.wav;赫兹;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;ms0.wav;毫秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;ms1.wav;毫秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;us0.wav;微秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;us1.wav;微秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;hour0.wav;小时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;hour1.wav;小时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;minute0.wav;分钟;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;minute1.wav;分钟;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;second0.wav;秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;second1.wav;秒;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0167.wav;点零;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0168.wav;点一;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0169.wav;点二;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0170.wav;点三;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0171.wav;点四;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0172.wav;点五;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0173.wav;点六;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0174.wav;点七;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0175.wav;点八;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;0176.wav;点九;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;midtrim.wav;微调中点;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;maxtrim.wav;微调最大;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;mintrim.wav;微调最小;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;timovr1.wav;一号计时器已超时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;timovr2.wav;二号计时器已超时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;timovr3.wav;三号计时器已超时;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;lowbatt.wav;遥控器电压低;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;inactiv.wav;警告 长时间无操作;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;thralert.wav;警告 油门摇杆不在最低;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;swalert.wav;警告 开关不在初始位置;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;eebad.wav;警告 存储错误;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;hello.wav;欢迎使用Edge TX;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rssi_org.wav;射频信号弱;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rssi_red.wav;射频信号危险;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;swr_red.wav;天线故障;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;telemko.wav;回传丢失;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;telemok.wav;回传恢复;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;trainko.wav;教练信号丢失;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;trainok.wav;教练信号恢复;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;sensorko.wav;传感器丢失;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;servoko.wav;舵机过载;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;rxko.wav;功率过载;zh;CN;f;
SOUNDS/zh-CN-f/SYSTEM;modelpwr.wav;接收机未关闭;zh;CN;f;
SOUNDS/zh-CN-f;armed.wav;已解锁;zh;CN;f;
SOUNDS/zh-CN-f;disarm.wav;已锁定;zh;CN;f;
SOUNDS/zh-CN-f;thrcut.wav;关断油门;zh;CN;f;
SOUNDS/zh-CN-f;thract.wav;开启油门;zh;CN;f;
SOUNDS/zh-CN-f;gearup.wav;收起起落架;zh;CN;f;
SOUNDS/zh-CN-f;geardn.wav;放下起落架;zh;CN;f;
SOUNDS/zh-CN-f;flapup.wav;收起襟翼;zh;CN;f;
SOUNDS/zh-CN-f;flapdn.wav;放下襟翼;zh;CN;f;
SOUNDS/zh-CN-f;splrup.wav;收起扰流板;zh;CN;f;
SOUNDS/zh-CN-f;splrdn.wav;放下扰流板;zh;CN;f;
SOUNDS/zh-CN-f;trnon.wav;开启教练功能;zh;CN;f;
SOUNDS/zh-CN-f;trnoff.wav;关闭教练功能;zh;CN;f;
SOUNDS/zh-CN-f;engoff.wav;关闭引擎;zh;CN;f;
SOUNDS/zh-CN-f;tohigh.wav;太高;zh;CN;f;
SOUNDS/zh-CN-f;tolow.wav;太低;zh;CN;f;
SOUNDS/zh-CN-f;lowbat.wav;电池电压低;zh;CN;f;
SOUNDS/zh-CN-f;crowon.wav;开启升降提示音;zh;CN;f;
SOUNDS/zh-CN-f;crowof.wav;关闭升降提示音;zh;CN;f;
SOUNDS/zh-CN-f;siglow.wav;射频信号弱;zh;CN;f;
SOUNDS/zh-CN-f;sigcrt.wav;射频信号危险;zh;CN;f;
SOUNDS/zh-CN-f;lq.wav;连接质量;zh;CN;f;
SOUNDS/zh-CN-f;rfmode.wav;射频模式;zh;CN;f;
SOUNDS/zh-CN-f;spdmod.wav;激活高速模式;zh;CN;f;
SOUNDS/zh-CN-f;thmmod.wav;开启热气流模式;zh;CN;f;
SOUNDS/zh-CN-f;nrmmod.wav;开启正常模式;zh;CN;f;
SOUNDS/zh-CN-f;lnding.wav;开启降落模式;zh;CN;f;
SOUNDS/zh-CN-f;acro.wav;开启特技模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-1.wav;1号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-2.wav;2号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-3.wav;3号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-4.wav;4号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-5.wav;5号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-6.wav;6号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-7.wav;7号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-8.wav;8号飞行模式;zh;CN;f;
SOUNDS/zh-CN-f;vrion.wav;开启升降仪;zh;CN;f;
SOUNDS/zh-CN-f;vrioff.wav;关闭升降仪;zh;CN;f;
SOUNDS/zh-CN-f;fm-pwr.wav;动力模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-lnd.wav;降落模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-flt.wav;悬停模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-spd.wav;高速模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-fst.wav;快速模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-nrm.wav;正常模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-crs.wav;巡航模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-acr.wav;特技模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-rce.wav;竞速模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-lch.wav;发射模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-png.wav;平飞模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-thm.wav;热气流模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-thl.wav;左侧热气流模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-thr.wav;右侧热气流模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-stb.wav;自稳模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-hor.wav;地平线模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-ang.wav;角度模式;zh;CN;f;
SOUNDS/zh-CN-f;fm-id1.wav;特技一挡;zh;CN;f;
SOUNDS/zh-CN-f;fm-id2.wav;特技二挡;zh;CN;f;
SOUNDS/zh-CN-f;ratlow.wav;较低比率;zh;CN;f;
SOUNDS/zh-CN-f;ratmed.wav;中等比率;zh;CN;f;
SOUNDS/zh-CN-f;rathi.wav;较高比率;zh;CN;f;
SOUNDS/zh-CN-f;takeoff.wav;起飞;zh;CN;f;
SOUNDS/zh-CN-f;sport.wav;运动;zh;CN;f;
SOUNDS/zh-CN-f;pattern.wav;模式;zh;CN;f;
SOUNDS/zh-CN-f;3d.wav;3D;zh;CN;f;
SOUNDS/zh-CN-f;landing.wav;降落;zh;CN;f;
